policy_id,owner_age,gender,zone,vehicle_class,vehicle_age,bonus_class,duration_years,claim_count,claim_cost,is_zero_exposure
536,18,Male,1,2,17,1,0.928767,0,0,False
537,18,Male,1,3,4,1,1.69589,0,0,False
538,18,Male,1,3,4,2,0.30137,0,0,False
539,18,Male,1,3,4,3,0.180822,0,0,False
540,18,Male,1,3,4,5,0.449315,0,0,False
541,18,Male,1,3,5,1,0.260274,0,0,False
542,18,Male,1,3,5,2,0.739726,0,0,False
543,18,Male,1,3,5,3,0.249315,0,0,False
544,18,Male,1,3,6,1,0.449315,0,0,False
545,18,Male,1,3,6,2,0.0,0,0,True
546,18,Male,1,3,7,1,0.794521,0,0,False
547,18,Male,1,3,8,1,0.580822,1,5929,False
548,18,Male,1,3,8,3,0.287671,0,0,False
549,18,Male,1,3,12,3,0.328767,0,0,False
550,18,Male,1,3,14,1,0.463014,0,0,False
551,18,Male,1,4,3,1,0.106849,1,14500,False
552,18,Male,1,4,3,2,0.512329,0,0,False
553,18,Male,1,5,9,1,0.063014,0,0,False
554,18,Male,1,5,13,1,0.432877,0,0,False
555,18,Male,2,1,1,2,0.49589,0,0,False
556,18,Male,2,1,2,2,1.742466,0,0,False
557,18,Male,2,1,2,3,0.013699,0,0,False
558,18,Male,2,1,3,1,0.405479,0,0,False
559,18,Male,2,1,4,2,0.49589,0,0,False
560,18,Male,2,1,4,3,0.520548,0,0,False
561,18,Male,2,1,6,1,1.630137,0,0,False
562,18,Male,2,1,6,2,1.00274,0,0,False
563,18,Male,2,1,7,1,1.835616,0,0,False
564,18,Male,2,1,7,2,1.0,0,0,False
565,18,Male,2,1,8,1,2.457534,1,9616,False
566,18,Male,2,1,8,2,2.50137,0,0,False
567,18,Male,2,1,9,2,1.276712,0,0,False
568,18,Male,2,1,10,1,1.89589,0,0,False
569,18,Male,2,1,10,2,0.265753,0,0,False
570,18,Male,2,1,11,1,1.709589,0,0,False
571,18,Male,2,1,12,1,0.942466,0,0,False
572,18,Male,2,1,13,1,0.964384,0,0,False
573,18,Male,2,1,13,2,1.0,0,0,False
574,18,Male,2,1,14,1,2.490411,0,0,False
575,18,Male,2,1,15,1,1.0,0,0,False
576,18,Male,2,1,16,1,0.441096,0,0,False
577,18,Male,2,1,20,1,0.991781,0,0,False
578,18,Male,2,1,20,2,1.0,0,0,False
579,18,Male,2,1,38,1,0.523288,0,0,False
580,18,Male,2,2,3,5,0.430137,0,0,False
581,18,Male,2,2,6,2,0.523288,1,5800,False
582,18,Male,2,2,8,1,0.523288,0,0,False
583,18,Male,2,2,8,2,0.386301,0,0,False
584,18,Male,2,2,9,1,0.884932,0,0,False
585,18,Male,2,2,9,2,0.0,0,0,True
586,18,Male,2,2,10,1,0.986301,0,0,False
587,18,Male,2,2,10,2,0.20274,0,0,False
588,18,Male,2,2,11,1,1.868493,0,0,False
589,18,Male,2,2,11,2,0.572603,0,0,False
590,18,Male,2,2,12,2,0.432877,0,0,False
591,18,Male,2,2,12,3,0.410959,0,0,False
592,18,Male,2,2,13,1,0.356164,0,0,False
593,18,Male,2,2,13,2,1.10411,0,0,False
594,18,Male,2,2,15,1,0.561644,0,0,False
595,18,Male,2,2,17,1,0.493151,0,0,False
596,18,Male,2,3,3,1,0.542466,0,0,False
597,18,Male,2,3,3,2,0.641096,0,0,False
598,18,Male,2,3,3,3,0.468493,0,0,False
599,18,Male,2,3,3,4,0.682192,0,0,False
600,18,Male,2,3,4,2,0.358904,0,0,False
601,18,Male,2,3,4,3,0.265753,0,0,False
602,18,Male,2,3,5,1,1.484932,0,0,False
603,18,Male,2,3,5,2,0.49863,0,0,False
604,18,Male,2,3,5,3,1.008219,0,0,False
605,18,Male,2,3,6,1,1.035616,0,0,False
606,18,Male,2,3,6,2,2.142466,0,0,False
607,18,Male,2,3,6,3,0.40274,0,0,False
608,18,Male,2,3,7,1,1.619178,0,0,False
609,18,Male,2,3,7,2,0.0,0,0,True
610,18,Male,2,3,8,1,0.136986,0,0,False
611,18,Male,2,3,8,2,2.358904,0,0,False
612,18,Male,2,3,8,3,0.665753,0,0,False
613,18,Male,2,3,8,4,1.0,0,0,False
614,18,Male,2,3,9,1,0.739726,0,0,False
615,18,Male,2,3,9,3,1.0,0,0,False
616,18,Male,2,3,11,1,0.789041,0,0,False
617,18,Male,2,4,1,2,0.405479,0,0,False
618,18,Male,2,4,3,5,0.030137,0,0,False
619,18,Male,2,4,5,2,0.934247,0,0,False
620,18,Male,2,4,7,1,0.791781,0,0,False
621,18,Male,2,4,9,1,0.035616,0,0,False
622,18,Male,2,4,9,2,0.065753,0,0,False
623,18,Male,2,4,15,1,0.493151,0,0,False
624,18,Male,2,5,15,1,0.0,0,0,True
625,18,Male,2,5,15,2,0.353425,0,0,False
626,18,Male,2,6,5,1,0.953425,0,0,False
627,18,Male,2,7,6,4,0.010959,0,0,False
628,18,Male,3,1,0,1,0.446575,0,0,False
629,18,Male,3,1,2,2,1.0,0,0,False
630,18,Male,3,1,3,1,1.0,0,0,False
631,18,Male,3,1,3,3,0.49589,0,0,False
632,18,Male,3,1,4,3,0.054795,0,0,False
633,18,Male,3,1,5,1,1.00274,0,0,False
634,18,Male,3,1,6,1,0.50137,0,0,False
635,18,Male,3,1,6,2,1.194521,0,0,False
636,18,Male,3,1,7,1,0.994521,0,0,False
637,18,Male,3,1,7,2,0.936986,0,0,False
638,18,Male,3,1,8,1,0.358904,0,0,False
639,18,Male,3,1,8,2,1.378082,0,0,False
640,18,Male,3,1,8,3,0.00274,0,0,False
641,18,Male,3,1,9,1,1.438356,0,0,False
642,18,Male,3,1,9,2,1.109589,0,0,False
643,18,Male,3,1,11,2,1.0,0,0,False
644,18,Male,3,1,11,3,0.386301,0,0,False
645,18,Male,3,1,12,2,0.49589,0,0,False
646,18,Male,3,1,14,2,1.405479,0,0,False
647,18,Male,3,1,15,1,0.260274,0,0,False
648,18,Male,3,1,16,1,1.145205,0,0,False
649,18,Male,3,1,18,2,0.49863,0,0,False
650,18,Male,3,1,18,3,0.50137,0,0,False
651,18,Male,3,1,19,1,0.2,0,0,False
652,18,Male,3,2,4,2,1.427397,0,0,False
653,18,Male,3,2,4,3,0.252055,0,0,False
654,18,Male,3,2,5,1,1.0,0,0,False
655,18,Male,3,2,7,1,0.920548,1,12500,False
656,18,Male,3,2,9,1,1.810959,0,0,False
657,18,Male,3,2,9,2,0.972603,0,0,False
658,18,Male,3,2,10,1,0.068493,0,0,False
659,18,Male,3,2,11,1,0.493151,0,0,False
660,18,Male,3,2,11,2,1.0,0,0,False
661,18,Male,3,2,13,1,0.216438,0,0,False
662,18,Male,3,2,13,2,2.00274,0,0,False
663,18,Male,3,2,13,3,1.158904,0,0,False
664,18,Male,3,2,14,1,0.50411,0,0,False
665,18,Male,3,2,14,2,0.835616,0,0,False
666,18,Male,3,2,15,1,0.983562,0,0,False
667,18,Male,3,2,15,2,0.589041,0,0,False
668,18,Male,3,2,16,1,0.49863,0,0,False
669,18,Male,3,2,16,2,0.99726,0,0,False
670,18,Male,3,3,3,1,1.816438,0,0,False
671,18,Male,3,3,4,2,0.210959,0,0,False
672,18,Male,3,3,4,3,0.027397,0,0,False
673,18,Male,3,3,5,1,0.775342,0,0,False
674,18,Male,3,3,5,2,2.005479,0,0,False
675,18,Male,3,3,5,3,0.134247,0,0,False
676,18,Male,3,3,6,1,1.687671,0,0,False
677,18,Male,3,3,6,2,0.378082,0,0,False
678,18,Male,3,3,6,3,0.238356,0,0,False
679,18,Male,3,3,7,2,0.649315,0,0,False
680,18,Male,3,3,8,1,2.035616,0,0,False
681,18,Male,3,3,8,2,0.528767,0,0,False
682,18,Male,3,3,8,3,0.556164,0,0,False
683,18,Male,3,3,9,1,3.920548,0,0,False
684,18,Male,3,3,10,1,0.178082,0,0,False
685,18,Male,3,3,11,1,0.279452,0,0,False
686,18,Male,3,3,14,1,0.043836,0,0,False
687,18,Male,3,3,17,1,0.920548,0,0,False
688,18,Male,3,3,17,2,0.156164,0,0,False
689,18,Male,3,5,11,1,0.008219,0,0,False
690,18,Male,3,5,15,1,0.016438,0,0,False
691,18,Male,3,6,6,1,0.931507,0,0,False
692,18,Male,3,6,7,2,0.172603,0,0,False
693,18,Male,3,6,11,3,0.838356,0,0,False
694,18,Male,3,7,5,1,0.024658,0,0,False
695,18,Male,3,7,8,1,0.128767,0,0,False
696,18,Male,4,1,1,1,0.391781,0,0,False
697,18,Male,4,1,1,2,0.49589,0,0,False
698,18,Male,4,1,1,3,0.50411,0,0,False
699,18,Male,4,1,2,1,2.123288,0,0,False
700,18,Male,4,1,2,2,1.260274,0,0,False
701,18,Male,4,1,3,1,1.652055,0,0,False
702,18,Male,4,1,3,2,3.430137,0,0,False
703,18,Male,4,1,3,3,1.115068,0,0,False
704,18,Male,4,1,4,1,1.975342,0,0,False
705,18,Male,4,1,4,2,2.0,0,0,False
706,18,Male,4,1,4,3,0.515068,0,0,False
707,18,Male,4,1,4,4,0.405479,0,0,False
708,18,Male,4,1,5,1,2.452055,0,0,False
709,18,Male,4,1,5,2,0.876712,0,0,False
710,18,Male,4,1,5,3,1.005479,0,0,False
711,18,Male,4,1,6,1,0.0,0,0,True
712,18,Male,4,1,6,2,3.40274,0,0,False
713,18,Male,4,1,6,3,0.50411,0,0,False
714,18,Male,4,1,7,1,2.260274,0,0,False
715,18,Male,4,1,7,2,6.139726,1,770,False
716,18,Male,4,1,7,3,0.893151,0,0,False
717,18,Male,4,1,8,1,8.071233,0,0,False
718,18,Male,4,1,8,2,3.964384,0,0,False
719,18,Male,4,1,8,3,0.0,0,0,True
720,18,Male,4,1,9,1,3.816438,1,438,False
721,18,Male,4,1,9,2,3.375342,0,0,False
722,18,Male,4,1,9,3,0.542466,0,0,False
723,18,Male,4,1,10,1,2.572603,0,0,False
724,18,Male,4,1,10,2,1.0,0,0,False
725,18,Male,4,1,10,3,0.931507,0,0,False
726,18,Male,4,1,11,1,4.057534,0,0,False
727,18,Male,4,1,11,2,0.750685,1,8000,False
728,18,Male,4,1,11,3,0.40274,0,0,False
729,18,Male,4,1,12,1,1.191781,0,0,False
730,18,Male,4,1,12,2,4.545205,1,3787,False
731,18,Male,4,1,12,3,0.043836,0,0,False
732,18,Male,4,1,13,1,3.810959,0,0,False
733,18,Male,4,1,13,2,1.753425,0,0,False
734,18,Male,4,1,13,3,0.493151,0,0,False
735,18,Male,4,1,14,1,2.550685,0,0,False
736,18,Male,4,1,14,2,0.931507,0,0,False
737,18,Male,4,1,15,1,1.408219,0,0,False
738,18,Male,4,1,16,1,2.753425,0,0,False
739,18,Male,4,1,16,2,1.49863,0,0,False
740,18,Male,4,1,17,1,0.964384,0,0,False
741,18,Male,4,1,17,2,3.005479,0,0,False
742,18,Male,4,1,17,3,0.0,0,0,True
743,18,Male,4,1,18,1,1.421918,0,0,False
744,18,Male,4,1,18,2,1.0,0,0,False
745,18,Male,4,1,18,3,0.147945,0,0,False
746,18,Male,4,1,19,1,1.854795,0,0,False
747,18,Male,4,1,25,1,0.134247,0,0,False
748,18,Male,4,1,44,1,1.0,0,0,False
749,18,Male,4,2,0,1,0.049315,0,0,False
750,18,Male,4,2,1,1,0.945205,0,0,False
751,18,Male,4,2,4,1,0.391781,0,0,False
752,18,Male,4,2,5,1,0.479452,0,0,False
753,18,Male,4,2,5,2,1.117808,0,0,False
754,18,Male,4,2,6,1,0.816438,0,0,False
755,18,Male,4,2,6,3,0.0,0,0,True
756,18,Male,4,2,7,1,0.942466,0,0,False
757,18,Male,4,2,7,2,0.49863,0,0,False
758,18,Male,4,2,7,3,0.0,0,0,True
759,18,Male,4,2,8,1,3.70137,0,0,False
760,18,Male,4,2,8,2,3.556164,0,0,False
761,18,Male,4,2,8,3,0.567123,0,0,False
762,18,Male,4,2,8,4,0.542466,0,0,False
763,18,Male,4,2,9,1,3.210959,0,0,False
764,18,Male,4,2,9,2,0.926027,0,0,False
765,18,Male,4,2,9,3,0.49863,0,0,False
766,18,Male,4,2,9,4,0.50137,0,0,False
767,18,Male,4,2,10,1,4.216438,0,0,False
768,18,Male,4,2,10,2,3.912329,0,0,False
769,18,Male,4,2,10,3,0.69863,0,0,False
770,18,Male,4,2,11,1,3.747945,1,4000,False
771,18,Male,4,2,11,2,5.539726,0,0,False
772,18,Male,4,2,11,3,0.619178,0,0,False
773,18,Male,4,2,12,1,5.558904,0,0,False
774,18,Male,4,2,12,2,5.89589,0,0,False
775,18,Male,4,2,12,3,1.816438,0,0,False
776,18,Male,4,2,12,4,0.0,0,0,True
777,18,Male,4,2,13,1,9.413699,0,0,False
778,18,Male,4,2,13,2,3.19726,1,2880,False
779,18,Male,4,2,13,3,0.257534,0,0,False
780,18,Male,4,2,14,1,0.731507,0,0,False
781,18,Male,4,2,14,2,1.49863,0,0,False
782,18,Male,4,2,14,3,0.326027,0,0,False
783,18,Male,4,2,15,1,2.452055,0,0,False
784,18,Male,4,2,15,2,2.0,0,0,False
785,18,Male,4,2,15,3,0.4,0,0,False
786,18,Male,4,2,16,1,1.268493,0,0,False
787,18,Male,4,2,16,2,1.50411,0,0,False
788,18,Male,4,2,17,1,0.717808,0,0,False
789,18,Male,4,2,18,1,0.068493,0,0,False
790,18,Male,4,2,19,1,0.249315,0,0,False
791,18,Male,4,2,19,2,0.975342,0,0,False
792,18,Male,4,2,21,1,1.0,0,0,False
793,18,Male,4,3,1,2,1.610959,0,0,False
794,18,Male,4,3,1,3,0.50137,0,0,False
795,18,Male,4,3,1,6,0.008219,0,0,False
796,18,Male,4,3,1,7,0.613699,0,0,False
797,18,Male,4,3,3,1,2.331507,0,0,False
798,18,Male,4,3,3,2,1.813699,0,0,False
799,18,Male,4,3,3,3,0.860274,0,0,False
800,18,Male,4,3,4,1,2.693151,2,35153,False
801,18,Male,4,3,4,2,1.983562,0,0,False
802,18,Male,4,3,5,1,2.887671,0,0,False
803,18,Male,4,3,5,2,3.70411,0,0,False
804,18,Male,4,3,5,3,2.19726,1,19520,False
805,18,Male,4,3,6,1,4.824658,0,0,False
806,18,Male,4,3,6,2,1.80274,1,10435,False
807,18,Male,4,3,6,3,0.476712,0,0,False
808,18,Male,4,3,7,1,4.556164,0,0,False
809,18,Male,4,3,7,2,4.512329,0,0,False
810,18,Male,4,3,7,3,0.923288,0,0,False
811,18,Male,4,3,8,1,5.39726,0,0,False
812,18,Male,4,3,8,2,4.945205,0,0,False
813,18,Male,4,3,8,3,0.863014,0,0,False
814,18,Male,4,3,9,1,5.284932,0,0,False
815,18,Male,4,3,9,2,1.49863,0,0,False
816,18,Male,4,3,9,3,0.671233,0,0,False
817,18,Male,4,3,10,1,2.235616,0,0,False
818,18,Male,4,3,10,2,1.457534,0,0,False
819,18,Male,4,3,11,1,0.315068,0,0,False
820,18,Male,4,3,11,2,2.249315,0,0,False
821,18,Male,4,3,11,3,1.986301,0,0,False
822,18,Male,4,3,11,4,0.191781,0,0,False
823,18,Male,4,3,12,1,0.917808,0,0,False
824,18,Male,4,3,12,2,1.243836,0,0,False
825,18,Male,4,3,12,3,0.134247,0,0,False
826,18,Male,4,3,13,1,0.446575,0,0,False
827,18,Male,4,3,14,1,0.928767,0,0,False
828,18,Male,4,3,15,1,0.213699,0,0,False
829,18,Male,4,3,16,1,0.452055,0,0,False
830,18,Male,4,3,16,2,0.249315,0,0,False
831,18,Male,4,3,20,3,1.0,0,0,False
832,18,Male,4,4,1,2,0.520548,0,0,False
833,18,Male,4,4,1,3,0.517808,0,0,False
834,18,Male,4,4,4,1,0.087671,0,0,False
835,18,Male,4,4,4,2,0.252055,0,0,False
836,18,Male,4,4,6,1,0.758904,0,0,False
837,18,Male,4,4,6,2,0.452055,0,0,False
838,18,Male,4,4,9,3,0.739726,0,0,False
839,18,Male,4,4,10,1,0.789041,0,0,False
840,18,Male,4,4,11,1,0.046575,0,0,False
841,18,Male,4,4,12,1,0.50137,0,0,False
842,18,Male,4,5,4,1,0.717808,0,0,False
843,18,Male,4,5,9,1,0.50137,0,0,False
844,18,Male,4,5,11,1,0.942466,0,0,False
845,18,Male,4,5,12,3,0.331507,0,0,False
846,18,Male,4,5,13,1,0.835616,0,0,False
847,18,Male,4,5,16,1,0.473973,0,0,False
848,18,Male,4,6,3,1,0.427397,0,0,False
849,18,Male,4,6,7,1,0.263014,0,0,False
850,18,Male,4,6,9,1,0.49589,0,0,False
851,18,Male,4,6,9,2,0.284932,0,0,False
852,18,Male,4,6,10,2,0.421918,0,0,False
853,18,Male,4,6,13,1,0.493151,0,0,False
854,18,Male,4,6,13,2,0.230137,0,0,False
855,18,Male,4,7,11,1,0.605479,0,0,False
856,18,Male,5,2,8,2,1.0,0,0,False
857,18,Male,5,2,8,3,0.008219,0,0,False
858,18,Male,5,2,9,1,1.041096,0,0,False
859,18,Male,5,2,11,1,0.49589,0,0,False
860,18,Male,5,2,11,2,0.060274,0,0,False
861,18,Male,5,2,16,1,0.956164,0,0,False
862,18,Male,5,3,5,1,0.40274,0,0,False
863,18,Male,5,3,12,1,0.838356,0,0,False
864,18,Male,5,3,12,2,1.0,0,0,False
865,18,Male,6,1,3,2,1.0,0,0,False
866,18,Male,6,1,5,2,0.682192,0,0,False
867,18,Male,6,1,5,3,0.323288,0,0,False
868,18,Male,6,1,16,1,0.945205,0,0,False
869,18,Male,6,1,24,1,1.967123,0,0,False
870,18,Male,6,2,7,1,0.391781,0,0,False
871,18,Male,6,2,8,1,0.465753,0,0,False
872,18,Male,6,2,8,2,0.0,0,0,True
873,18,Male,6,2,10,1,0.49589,0,0,False
874,18,Male,6,2,10,2,0.50411,0,0,False
875,18,Male,6,2,13,2,0.268493,0,0,False
876,18,Male,6,2,14,1,1.616438,0,0,False
877,18,Male,6,2,16,2,0.671233,0,0,False
878,18,Male,6,3,5,1,0.879452,0,0,False
879,18,Male,6,3,9,1,1.0,0,0,False
880,18,Male,6,3,9,2,0.509589,0,0,False
881,18,Male,6,6,8,1,0.676712,0,0,False
882,18,Male,7,3,3,4,0.378082,0,0,False
883,18,Male,7,3,3,5,0.454795,0,0,False
884,18,Male,7,3,3,6,0.147945,0,0,False
885,18,Male,7,3,5,1,0.846575,0,0,False
886,19,Female,1,2,5,1,0.920548,0,0,False
887,19,Female,1,2,5,2,0.084932,0,0,False
888,19,Female,1,2,7,1,0.169863,0,0,False
889,19,Female,1,3,10,4,0.246575,0,0,False
890,19,Female,1,3,15,1,0.443836,0,0,False
891,19,Female,2,1,12,2,1.0,0,0,False
892,19,Female,2,2,8,2,0.005479,0,0,False
893,19,Female,2,3,17,1,0.432877,0,0,False
894,19,Female,2,3,17,2,0.99726,0,0,False
895,19,Female,2,4,15,1,0.19726,0,0,False
896,19,Female,3,1,7,2,0.378082,0,0,False
897,19,Female,3,1,8,1,0.931507,0,0,False
898,19,Female,3,1,18,1,1.00274,0,0,False
899,19,Female,3,2,13,1,1.424658,0,0,False
900,19,Female,3,2,13,2,0.980822,0,0,False
901,19,Female,3,2,18,1,0.413699,0,0,False
902,19,Female,3,3,0,1,0.394521,0,0,False
903,19,Female,3,3,0,2,0.484932,0,0,False
904,19,Female,3,3,3,1,0.4,0,0,False
905,19,Female,3,3,12,1,0.50137,0,0,False
906,19,Female,3,3,13,2,0.246575,0,0,False
907,19,Female,3,3,17,3,0.928767,0,0,False
908,19,Female,3,3,46,1,0.821918,0,0,False
909,19,Female,3,3,46,2,0.150685,0,0,False
910,19,Female,3,4,2,1,0.942466,0,0,False
911,19,Female,3,5,14,1,2.082192,0,0,False
912,19,Female,4,1,11,1,0.082192,0,0,False
913,19,Female,4,1,13,1,0.928767,0,0,False
914,19,Female,4,1,16,2,1.0,0,0,False
915,19,Female,4,1,18,2,1.0,0,0,False
916,19,Female,4,1,19,2,0.49589,0,0,False
917,19,Female,4,1,20,4,0.424658,0,0,False
918,19,Female,4,2,7,1,0.923288,0,0,False
919,19,Female,4,2,10,1,0.109589,0,0,False
920,19,Female,4,2,11,1,0.378082,0,0,False
921,19,Female,4,2,11,2,0.558904,0,0,False
922,19,Female,4,2,12,1,1.19726,0,0,False
923,19,Female,4,2,16,1,0.452055,0,0,False
924,19,Female,4,2,17,1,1.0,0,0,False
925,19,Female,4,2,22,1,0.49863,0,0,False
926,19,Female,4,3,3,3,0.463014,0,0,False
927,19,Female,4,3,3,4,0.052055,0,0,False
928,19,Female,4,3,7,1,0.430137,0,0,False
929,19,Female,4,3,11,1,0.610959,0,0,False
930,19,Female,4,3,12,2,0.657534,0,0,False
931,19,Female,4,3,15,1,0.991781,0,0,False
932,19,Female,4,3,16,1,0.972603,0,0,False
933,19,Female,4,4,9,2,0.490411,0,0,False
934,19,Female,4,4,10,1,0.542466,0,0,False
935,19,Female,4,5,7,1,0.408219,0,0,False
936,19,Female,4,5,13,1,0.306849,0,0,False
937,19,Female,4,5,16,1,0.046575,0,0,False
938,19,Female,5,3,11,1,0.490411,0,0,False
939,19,Female,5,3,15,4,0.49863,0,0,False
940,19,Female,5,3,15,5,0.50137,0,0,False
941,19,Female,5,4,14,2,0.252055,0,0,False
942,19,Female,5,4,14,3,0.252055,0,0,False
943,19,Female,6,3,11,1,0.150685,0,0,False
944,19,Female,6,3,14,1,0.487671,0,0,False
945,19,Female,6,3,17,4,0.49863,0,0,False
946,19,Female,6,4,14,2,0.49863,0,0,False
947,19,Female,6,5,3,1,1.0,0,0,False
948,19,Male,1,1,3,3,0.29589,0,0,False
949,19,Male,1,1,3,4,0.227397,0,0,False
950,19,Male,1,1,6,1,0.49589,0,0,False
951,19,Male,1,1,7,1,0.317808,0,0,False
952,19,Male,1,1,8,1,0.060274,1,12500,False
953,19,Male,1,1,8,3,0.194521,0,0,False
954,19,Male,1,1,12,1,0.224658,0,0,False
955,19,Male,1,1,16,1,0.917808,0,0,False
956,19,Male,1,2,5,6,0.419178,0,0,False
957,19,Male,1,2,6,2,0.331507,0,0,False
958,19,Male,1,2,8,1,0.117808,0,0,False
959,19,Male,1,2,8,3,0.747945,0,0,False
960,19,Male,1,2,8,4,0.394521,0,0,False
961,19,Male,1,2,10,1,0.0,0,0,True
962,19,Male,1,2,10,2,1.0,0,0,False
963,19,Male,1,2,12,1,0.216438,0,0,False
964,19,Male,1,2,12,2,0.550685,0,0,False
965,19,Male,1,2,13,1,1.049315,0,0,False
966,19,Male,1,3,4,1,0.19726,0,0,False
967,19,Male,1,3,4,2,0.684932,0,0,False
968,19,Male,1,3,4,3,0.252055,0,0,False
969,19,Male,1,3,5,1,0.594521,0,0,False
970,19,Male,1,3,5,5,0.49589,0,0,False
971,19,Male,1,3,6,3,0.753425,0,0,False
972,19,Male,1,3,6,4,0.063014,0,0,False
973,19,Male,1,3,9,1,0.775342,0,0,False
974,19,Male,1,3,9,2,0.0,0,0,True
975,19,Male,1,3,10,2,0.879452,0,0,False
976,19,Male,1,3,13,3,0.380822,0,0,False
977,19,Male,1,3,13,4,0.268493,0,0,False
978,19,Male,1,3,15,1,0.49863,0,0,False
979,19,Male,1,3,15,2,0.438356,0,0,False
980,19,Male,1,3,17,3,0.936986,0,0,False
981,19,Male,1,4,0,3,0.317808,0,0,False
982,19,Male,1,4,2,1,0.235616,0,0,False
983,19,Male,1,4,4,1,1.065753,0,0,False
984,19,Male,1,4,4,2,0.213699,0,0,False
985,19,Male,1,4,8,4,0.413699,0,0,False
986,19,Male,1,4,16,1,0.178082,0,0,False
987,19,Male,1,5,6,3,0.383562,0,0,False
988,19,Male,1,5,11,1,0.153425,0,0,False
989,19,Male,1,5,14,1,0.49863,0,0,False
990,19,Male,1,5,14,7,0.572603,0,0,False
991,19,Male,2,1,6,1,0.460274,0,0,False
992,19,Male,2,1,7,2,1.0,0,0,False
993,19,Male,2,1,7,3,0.608219,0,0,False
994,19,Male,2,1,8,2,1.0,0,0,False
995,19,Male,2,1,9,1,0.49863,0,0,False
996,19,Male,2,1,9,2,0.99726,0,0,False
997,19,Male,2,1,10,1,1.054795,0,0,False
998,19,Male,2,1,10,2,0.49589,0,0,False
999,19,Male,2,1,10,3,0.558904,0,0,False
1000,19,Male,2,1,11,1,0.427397,0,0,False
1001,19,Male,2,1,12,1,0.386301,0,0,False
1002,19,Male,2,1,12,2,0.50411,0,0,False
1003,19,Male,2,1,15,1,0.252055,0,0,False
1004,19,Male,2,1,16,1,1.021918,0,0,False
1005,19,Male,2,1,21,2,1.0,0,0,False
1006,19,Male,2,1,21,3,1.0,0,0,False
1007,19,Male,2,1,39,1,0.939726,0,0,False
1008,19,Male,2,2,4,4,0.980822,0,0,False
1009,19,Male,2,2,4,5,0.49589,0,0,False
1010,19,Male,2,2,4,6,0.50411,0,0,False
1011,19,Male,2,2,7,1,0.279452,0,0,False
1012,19,Male,2,2,7,2,0.906849,0,0,False
1013,19,Male,2,2,8,2,0.060274,0,0,False
1014,19,Male,2,2,10,1,1.975342,0,0,False
1015,19,Male,2,2,10,2,0.0,0,0,True
1016,19,Male,2,2,10,3,0.123288,0,0,False
1017,19,Male,2,2,11,3,0.690411,0,0,False
1018,19,Male,2,2,12,1,2.0,0,0,False
1019,19,Male,2,2,14,2,0.649315,0,0,False
1020,19,Male,2,2,16,1,0.317808,0,0,False
1021,19,Male,2,3,0,1,0.276712,0,0,False
1022,19,Male,2,3,0,2,0.0,0,0,True
1023,19,Male,2,3,3,1,0.230137,0,0,False
1024,19,Male,2,3,4,1,0.956164,0,0,False
1025,19,Male,2,3,5,2,1.0,0,0,False
1026,19,Male,2,3,6,3,1.079452,0,0,False
1027,19,Male,2,3,7,1,0.953425,0,0,False
1028,19,Male,2,3,7,2,0.539726,0,0,False
1029,19,Male,2,3,7,3,0.024658,0,0,False
1030,19,Male,2,3,8,2,1.0,0,0,False
1031,19,Male,2,3,8,3,0.391781,0,0,False
1032,19,Male,2,3,9,3,1.0,0,0,False
1033,19,Male,2,3,9,4,0.493151,0,0,False
1034,19,Male,2,3,9,5,0.131507,0,0,False
1035,19,Male,2,3,10,1,1.287671,0,0,False
1036,19,Male,2,3,10,2,0.109589,0,0,False
1037,19,Male,2,3,10,3,1.0,0,0,False
1038,19,Male,2,3,12,1,0.50411,0,0,False
1039,19,Male,2,3,13,3,0.246575,0,0,False
1040,19,Male,2,3,17,5,1.0,0,0,False
1041,19,Male,2,4,1,1,0.419178,0,0,False
1042,19,Male,2,4,1,2,0.136986,0,0,False
1043,19,Male,2,4,2,2,0.931507,0,0,False
1044,19,Male,2,4,4,3,0.523288,0,0,False
1045,19,Male,2,4,5,1,0.024658,0,0,False
1046,19,Male,2,4,7,3,0.556164,0,0,False
1047,19,Male,2,4,8,1,0.783562,0,0,False
1048,19,Male,2,4,10,1,0.835616,0,0,False
1049,19,Male,2,4,10,3,1.0,0,0,False
1050,19,Male,2,4,10,4,0.0,0,0,True
1051,19,Male,2,4,12,2,0.273973,0,0,False
1052,19,Male,2,4,16,1,0.49863,0,0,False
1053,19,Male,2,4,20,7,0.468493,0,0,False
1054,19,Male,2,5,5,3,0.468493,0,0,False
1055,19,Male,2,5,10,2,0.252055,0,0,False
1056,19,Male,2,5,11,1,0.747945,0,0,False
1057,19,Male,2,5,12,1,0.227397,0,0,False
1058,19,Male,2,5,13,1,0.115068,0,0,False
1059,19,Male,2,5,14,1,0.09863,0,0,False
1060,19,Male,2,6,14,2,0.0,0,0,True
1061,19,Male,2,7,7,4,0.572603,0,0,False
1062,19,Male,3,1,1,1,0.49863,0,0,False
1063,19,Male,3,1,4,1,0.605479,0,0,False
1064,19,Male,3,1,4,3,0.50411,0,0,False
1065,19,Male,3,1,4,4,0.591781,0,0,False
1066,19,Male,3,1,6,1,1.0,0,0,False
1067,19,Male,3,1,7,3,0.747945,0,0,False
1068,19,Male,3,1,9,1,0.668493,0,0,False
1069,19,Male,3,1,10,2,1.0,0,0,False
1070,19,Male,3,1,12,3,0.380822,0,0,False
